0,1,2,3,4
nogsr,filt,0.0001,0.05,0.6177077175697865
nogsr,filt,0.0001,0.1,0.6211297208538588
nogsr,filt,0.0001,0.15,0.5958226600985221
nogsr,filt,0.0001,0.2,0.5775172413793104
nogsr,filt,0.0001,0.25,0.598167487684729
nogsr,filt,0.0001,0.3,0.6130640394088669
nogsr,filt,0.0001,0.35,0.6107454844006568
nogsr,filt,0.0001,0.4,0.5947389162561576
nogsr,filt,0.0001,0.45,0.5878029556650246
nogsr,filt,0.0001,0.5,0.5752052545155995
nogsr,filt,0.0001,0.0,0.610791461412151
nogsr,filt,0.0005,0.05,0.6256814449917899
nogsr,filt,0.0005,0.1,0.6222528735632185
nogsr,filt,0.0005,0.15,0.6051034482758622
nogsr,filt,0.0005,0.2,0.6073825944170772
nogsr,filt,0.0005,0.25,0.6279868637110017
nogsr,filt,0.0005,0.3,0.6027717569786535
nogsr,filt,0.0005,0.35,0.5981674876847289
nogsr,filt,0.0005,0.4,0.5969852216748769
nogsr,filt,0.0005,0.45,0.5729195402298851
nogsr,filt,0.0005,0.5,0.5694581280788177
nogsr,filt,0.0005,0.0,0.6085648604269294
nogsr,filt,0.001,0.05,0.6188308702791462
nogsr,filt,0.001,0.1,0.5970246305418719
nogsr,filt,0.001,0.15,0.5809064039408867
nogsr,filt,0.001,0.2,0.601615763546798
nogsr,filt,0.001,0.25,0.5958752052545155
nogsr,filt,0.001,0.3,0.6188571428571429
nogsr,filt,0.001,0.35,0.5958620689655172
nogsr,filt,0.001,0.4,0.5889392446633825
nogsr,filt,0.001,0.45,0.5889458128078817
nogsr,filt,0.001,0.5,0.5867257799671594
nogsr,filt,0.001,0.0,0.6176748768472906
nogsr,filt,0.005,0.05,0.6210903119868637
nogsr,filt,0.005,0.1,0.6004072249589492
nogsr,filt,0.005,0.15,0.6027980295566503
nogsr,filt,0.005,0.2,0.6073563218390805
nogsr,filt,0.005,0.25,0.6050049261083743
nogsr,filt,0.005,0.3,0.609615763546798
nogsr,filt,0.005,0.35,0.5912709359605911
nogsr,filt,0.005,0.4,0.5981871921182266
nogsr,filt,0.005,0.45,0.5786535303776683
nogsr,filt,0.005,0.5,0.5912577996715929
nogsr,filt,0.005,0.0,0.5969720853858785
nogsr,filt,0.01,0.05,0.616512315270936
nogsr,filt,0.01,0.1,0.6188505747126437
nogsr,filt,0.01,0.15,0.5764137931034483
nogsr,filt,0.01,0.2,0.6142528735632183
nogsr,filt,0.01,0.25,0.5947060755336617
nogsr,filt,0.01,0.3,0.600440065681445
nogsr,filt,0.01,0.35,0.5947520525451561
nogsr,filt,0.01,0.4,0.5878292282430213
nogsr,filt,0.01,0.45,0.5763415435139574
nogsr,filt,0.01,0.5,0.5866272577996716
nogsr,filt,0.01,0.0,0.6062791461412151
nogsr,filt,0.05,0.05,0.5717438423645321
nogsr,filt,0.05,0.1,0.577464696223317
nogsr,filt,0.05,0.15,0.5912183908045977
nogsr,filt,0.05,0.2,0.5786995073891626
nogsr,filt,0.05,0.25,0.5924334975369459
nogsr,filt,0.05,0.3,0.6004532019704433
nogsr,filt,0.05,0.35,0.5670870279146142
nogsr,filt,0.05,0.4,0.5556518883415436
nogsr,filt,0.05,0.45,0.5751789819376028
nogsr,filt,0.05,0.5,0.5625944170771757
nogsr,filt,0.05,0.0,0.6003940886699508
nogsr,filt,0.15,0.05,0.5660032840722495
nogsr,filt,0.15,0.1,0.5533924466338259
nogsr,filt,0.15,0.15,0.5567816091954023
nogsr,filt,0.15,0.2,0.5349950738916256
nogsr,filt,0.15,0.25,0.5224433497536947
nogsr,filt,0.15,0.3,0.5281642036124795
nogsr,filt,0.15,0.35,0.5418587848932676
nogsr,filt,0.15,0.4,0.5247553366174056
nogsr,filt,0.15,0.45,0.5441707717569786
nogsr,filt,0.15,0.5,0.560295566502463
nogsr,filt,0.15,0.0,0.5637175697865353
nogsr,filt,0.1,0.05,0.5522036124794746
nogsr,filt,0.1,0.1,0.563704433497537
nogsr,filt,0.1,0.15,0.5522561576354681
nogsr,filt,0.1,0.2,0.550016420361248
nogsr,filt,0.1,0.25,0.569464696223317
nogsr,filt,0.1,0.3,0.5372939244663383
nogsr,filt,0.1,0.35,0.5556847290640394
nogsr,filt,0.1,0.4,0.5419178981937602
nogsr,filt,0.1,0.45,0.5315665024630543
nogsr,filt,0.1,0.5,0.5327487684729064
nogsr,filt,0.1,0.0,0.5591789819376027
nogsr,filt,0.25,0.05,0.5556912972085385
nogsr,filt,0.25,0.1,0.5545353037766831
nogsr,filt,0.25,0.15,0.5442298850574713
nogsr,filt,0.25,0.2,0.5430870279146142
nogsr,filt,0.25,0.25,0.5487619047619049
nogsr,filt,0.25,0.3,0.5372939244663383
nogsr,filt,0.25,0.35,0.5453793103448275
nogsr,filt,0.25,0.4,0.5384105090311987
nogsr,filt,0.25,0.45,0.5396124794745484
nogsr,filt,0.25,0.5,0.5326633825944171
nogsr,filt,0.25,0.0,0.5648998357963875
nogsr,filt,0.2,0.05,0.5614909688013137
nogsr,filt,0.2,0.1,0.5488013136288998
nogsr,filt,0.2,0.15,0.5177865353037767
nogsr,filt,0.2,0.2,0.5201313628899836
nogsr,filt,0.2,0.25,0.5224499178981938
nogsr,filt,0.2,0.3,0.5488210180623974
nogsr,filt,0.2,0.35,0.538423645320197
nogsr,filt,0.2,0.4,0.5361510673234812
nogsr,filt,0.2,0.45,0.5384761904761904
nogsr,filt,0.2,0.5,0.5465155993431855
nogsr,filt,0.2,0.0,0.5626141215106732
