0,1,2,3,4
filt,norm-laplacian,0.05,0.4,0.5694318555008211
filt,norm-laplacian,0.05,0.45,0.5889589490968801
filt,norm-laplacian,0.05,0.5,0.5648604269293924
filt,norm-laplacian,0.05,0.0,0.5947389162561577
filt,norm-laplacian,0.15,0.05,0.5522167487684728
filt,norm-laplacian,0.15,0.1,0.5212216748768472
filt,norm-laplacian,0.15,0.15,0.5430673234811166
filt,norm-laplacian,0.15,0.2,0.5212742200328406
filt,norm-laplacian,0.15,0.25,0.551047619047619
filt,norm-laplacian,0.15,0.3,0.5453201970443349
filt,norm-laplacian,0.15,0.35,0.531592775041051
filt,norm-laplacian,0.15,0.4,0.548768472906404
filt,norm-laplacian,0.15,0.45,0.5487619047619047
filt,norm-laplacian,0.15,0.5,0.532696223316913
filt,norm-laplacian,0.15,0.0,0.5407816091954023
filt,norm-laplacian,0.1,0.05,0.5672709359605912
filt,norm-laplacian,0.1,0.1,0.5201247947454843
filt,norm-laplacian,0.1,0.15,0.5798489326765189
filt,norm-laplacian,0.1,0.2,0.569504105090312
filt,norm-laplacian,0.1,0.25,0.5545812807881774
filt,norm-laplacian,0.1,0.3,0.5373004926108373
filt,norm-laplacian,0.1,0.35,0.5464827586206896
filt,norm-laplacian,0.1,0.4,0.5476518883415435
filt,norm-laplacian,0.1,0.45,0.5383579638752052
filt,norm-laplacian,0.1,0.5,0.5166633825944171
filt,norm-laplacian,0.1,0.0,0.5648275862068965
filt,norm-laplacian,0.25,0.05,0.5545221674876848
filt,norm-laplacian,0.25,0.1,0.5511067323481117
filt,norm-laplacian,0.25,0.15,0.5396124794745484
filt,norm-laplacian,0.25,0.2,0.5648866995073891
filt,norm-laplacian,0.25,0.25,0.5499244663382594
filt,norm-laplacian,0.25,0.3,0.5292479474548439
filt,norm-laplacian,0.25,0.35,0.5487750410509031
filt,norm-laplacian,0.25,0.4,0.529241379310345
filt,norm-laplacian,0.25,0.45,0.5453858784893267
filt,norm-laplacian,0.25,0.5,0.5545287356321839
filt,norm-laplacian,0.25,0.0,0.5396190476190477
filt,norm-laplacian,0.2,0.05,0.5636912972085387
filt,norm-laplacian,0.2,0.1,0.5487881773399015
filt,norm-laplacian,0.2,0.15,0.530384236453202
filt,norm-laplacian,0.2,0.2,0.5212807881773399
filt,norm-laplacian,0.2,0.25,0.5304039408866995
filt,norm-laplacian,0.2,0.3,0.5430541871921182
filt,norm-laplacian,0.2,0.35,0.5487487684729064
filt,norm-laplacian,0.2,0.4,0.5590738916256159
filt,norm-laplacian,0.2,0.45,0.5567487684729063
filt,norm-laplacian,0.2,0.5,0.5521707717569787
filt,norm-laplacian,0.2,0.0,0.5464958949096881
